Date,Time,Life_stage,FishID,Habitat_released_onto,Release_location,StationID,Station_Region,Station_Name,Latitude,Longitude
19/04/2012,10:54:17 AM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,11:04:07 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,11:06:17 AM,pinkie,99,nat,Rick,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,11:06:48 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,12:11:18 PM,pinkie,103,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,12:12:32 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,12:54:36 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,12:55:34 PM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,1:11:05 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,1:56:24 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,2:13:11 PM,pinkie,103,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,2:19:30 PM,pinkie,99,nat,Rick,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,2:49:46 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,2:54:37 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,2:56:26 PM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,3:14:43 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,4:56:37 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,4:58:27 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,4:58:51 PM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,5:06:00 PM,pinkie,97,nat,Rick,8,north,Anonyma_shoal_(Sandringham),-37.95742,144.98865
19/04/2012,5:22:21 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,5:31:11 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,6:59:29 PM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,7:08:29 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,7:08:42 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,7:30:19 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,7:44:05 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,8:49:20 PM,pinkie,68,art,Yak,20,east,Seaford_16m,-38.09975,145.0564
19/04/2012,9:04:41 PM,pinkie,90,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,9:17:00 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,9:32:44 PM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
19/04/2012,9:36:27 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,9:40:00 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,10:35:55 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,10:49:38 PM,pinkie,68,art,Yak,20,east,Seaford_16m,-38.09975,145.0564
19/04/2012,11:17:08 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
19/04/2012,11:38:19 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
19/04/2012,11:51:26 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,12:00:40 AM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,12:33:53 AM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
20/04/2012,1:17:16 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,1:49:48 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,2:01:44 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,2:02:32 AM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,3:17:46 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,3:29:05 AM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
20/04/2012,3:49:57 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,4:02:11 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,4:06:10 AM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,5:38:56 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,5:51:40 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,6:54:16 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,7:08:38 AM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,7:41:22 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,7:52:09 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,7:53:11 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,8:47:21 AM,pinkie,99,nat,Rick,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,9:00:18 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,9:58:02 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,11:02:28 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,11:20:30 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,12:00:23 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,12:04:11 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,12:53:12 PM,pinkie,99,nat,Rick,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,1:03:22 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,1:50:25 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,2:25:14 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,3:05:00 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,3:56:00 PM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,4:21:57 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,4:46:29 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,5:05:44 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,6:22:03 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,6:47:52 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,7:38:43 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,8:22:50 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,8:50:03 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,9:59:54 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
20/04/2012,10:24:20 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
20/04/2012,10:53:29 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,12:26:49 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,12:36:45 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,1:49:17 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,2:27:38 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,2:39:09 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,4:03:25 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,4:04:22 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,4:32:57 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,4:50:13 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,6:52:23 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,7:07:19 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,8:05:59 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,8:54:14 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,8:58:13 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,9:13:20 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,10:06:48 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,10:44:25 AM,pinkie,99,nat,Rick,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,10:55:32 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,10:58:26 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,11:43:59 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,12:28:34 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,1:14:04 PM,adult,121,other,other,17,east,Mornington_wide,-38.12388,144.94052
21/04/2012,1:42:54 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,2:01:19 PM,pinkie,83,art,Ted,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,2:29:19 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,2:33:13 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,4:01:38 PM,pinkie,83,art,Ted,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,4:01:50 PM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,4:30:14 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,5:20:24 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,6:28:04 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,7:23:32 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,8:29:41 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,9:10:54 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,9:30:31 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,10:30:51 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
21/04/2012,11:14:26 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
21/04/2012,11:30:41 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,12:43:41 AM,pinkie,83,art,Ted,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,12:44:44 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,1:18:13 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,1:31:30 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,3:34:24 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,3:46:07 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,6:42:12 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,8:17:35 AM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,8:49:26 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,10:31:57 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,10:55:49 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,10:59:15 AM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,12:59:46 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,2:12:32 PM,adult,123,other,other,27,east,Mornington_hospital,-38.16823,144.9593
22/04/2012,3:17:07 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,5:08:54 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,5:31:02 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,7:10:05 PM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,7:11:20 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,8:25:57 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,9:13:20 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,10:33:55 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
22/04/2012,11:15:39 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
22/04/2012,11:42:31 PM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,12:37:35 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,1:15:59 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,2:33:46 AM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,3:09:15 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,3:21:50 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,5:22:53 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,6:36:49 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,7:26:40 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,8:38:33 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,9:29:43 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,10:47:10 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,11:48:57 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,12:49:16 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,1:54:25 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,2:49:39 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,3:57:08 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,4:55:32 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,5:29:15 PM,adult,123,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
23/04/2012,7:32:44 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
23/04/2012,9:27:55 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,10:15:41 PM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,11:27:59 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
23/04/2012,11:39:39 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,12:21:05 AM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,1:46:40 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,2:53:27 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,3:48:33 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,5:58:37 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,6:34:49 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,8:03:12 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,8:35:48 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,9:08:52 AM,adult,123,other,other,25,east,Mornington_paddock,-38.14808,145.03395
24/04/2012,10:34:59 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,10:41:38 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,11:19:20 AM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,12:36:01 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,12:42:41 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,2:38:45 PM,pinkie,85,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,2:45:46 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,4:39:37 PM,pinkie,85,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,4:46:28 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,6:10:22 PM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,7:33:08 PM,pinkie,90,art,Rec,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,9:06:09 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,10:11:29 PM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
24/04/2012,11:11:55 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,11:23:04 PM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
24/04/2012,11:44:54 PM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,1:15:12 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,1:24:46 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,1:33:05 AM,pinkie,83,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
25/04/2012,4:38:50 AM,pinkie,91,art,Rec,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,4:48:52 AM,pinkie,111,art,Tyre,8,north,Anonyma_shoal_(Sandringham),-37.95742,144.98865
25/04/2012,5:12:08 AM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
25/04/2012,7:08:57 AM,pinkie,77,nat,Wool,1,north,Gellibrand,-37.87702,144.93997
25/04/2012,7:25:16 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,8:23:15 AM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,8:29:38 AM,adult,119,other,other,31,south,Symmonds_Channel_#2_west_of_#1,-38.23125,144.80047
25/04/2012,9:26:21 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,9:51:43 AM,adult,123,other,other,26,east,Ansetts,-38.17358,145.03483
25/04/2012,11:27:02 AM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,12:24:19 PM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,1:27:48 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,2:25:01 PM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,2:39:24 PM,adult,123,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
25/04/2012,3:28:02 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,4:26:35 PM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,5:28:37 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,6:26:48 PM,pinkie,101,nat,Mord,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,6:47:17 PM,pinkie,86,art,Rec,8,north,Anonyma_shoal_(Sandringham),-37.95742,144.98865
25/04/2012,6:56:03 PM,adult,119,other,other,44,south,The_heads_5,-38.28885,144.68552
25/04/2012,7:29:35 PM,pinkie,85,art,Rec,12,east,Rec_artificial_reef,-38.03608,145.07697
25/04/2012,8:10:32 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
25/04/2012,9:31:17 PM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
25/04/2012,10:12:43 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,12:15:55 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,1:30:27 AM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
26/04/2012,3:05:19 AM,adult,24,other,other,27,east,Mornington_hospital,-38.16823,144.9593
26/04/2012,3:42:15 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,5:08:59 AM,pinkie,75,nat,Wool,24,east,Woolies_natural_reef,-38.155,145.09088
26/04/2012,5:49:54 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,6:31:56 AM,adult,24,other,other,27,east,Mornington_hospital,-38.16823,144.9593
26/04/2012,8:02:24 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,8:46:29 AM,adult,123,other,other,18,east,Aircraft/Aeroplane,-38.10002,145.01185
26/04/2012,10:02:29 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,12:04:26 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,2:07:25 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,2:11:09 PM,pinkie,81,art,Ted,3,north,Point_Ormond,-37.88172,144.96923
26/04/2012,4:04:58 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,4:11:03 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,4:11:55 PM,pinkie,81,art,Ted,3,north,Point_Ormond,-37.88172,144.96923
26/04/2012,4:57:26 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,6:57:29 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,7:03:12 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,8:03:38 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,8:59:53 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,9:17:05 PM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
26/04/2012,10:13:14 PM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
26/04/2012,11:22:52 PM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
27/04/2012,1:54:37 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
27/04/2012,3:54:45 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
27/04/2012,3:59:33 AM,pinkie,105,nat,Mord,11,east,Mordialloc_natural_reef,-38.00213,145.0611
27/04/2012,5:55:07 AM,pinkie,82,art,Ted,11,east,Mordialloc_natural_reef,-38.00213,145.0611
27/04/2012,6:49:51 AM,pinkie,109,art,Tyre,10,east,Ricketts_natural_reef,-38.00345,145.0335
