"Date","Life_stage","StationID","Station_Region","Latitude","Longitude","Number_fish"
2012-04-28,"pinkie",10,"east",-38.00345,145.0335,8
2012-04-28,"pinkie",11,"east",-38.00213,145.0611,6
2012-04-29,"pinkie",10,"east",-38.00345,145.0335,12
2012-04-29,"pinkie",11,"east",-38.00213,145.0611,4
2012-04-29,"pinkie",24,"east",-38.155,145.09088,3
2012-04-30,"adult",1,"north",-37.87702,144.93997,3
2012-04-30,"pinkie",1,"north",-37.87702,144.93997,2
2012-04-30,"pinkie",10,"east",-38.00345,145.0335,19
2012-04-30,"pinkie",11,"east",-38.00213,145.0611,6
2012-04-30,"pinkie",24,"east",-38.155,145.09088,5
2012-05-01,"pinkie",1,"north",-37.87702,144.93997,2
2012-05-01,"pinkie",8,"north",-37.95742,144.98865,3
2012-05-01,"pinkie",10,"east",-38.00345,145.0335,12
2012-05-01,"pinkie",11,"east",-38.00213,145.0611,9
2012-05-01,"pinkie",24,"east",-38.155,145.09088,1
2012-05-02,"adult",10,"east",-38.00345,145.0335,3
2012-05-02,"pinkie",8,"north",-37.95742,144.98865,2
2012-05-02,"pinkie",10,"east",-38.00345,145.0335,8
2012-05-02,"pinkie",11,"east",-38.00213,145.0611,6
2012-05-02,"pinkie",24,"east",-38.155,145.09088,1
2012-05-03,"adult",10,"east",-38.00345,145.0335,4
2012-05-03,"pinkie",8,"north",-37.95742,144.98865,7
2012-05-03,"pinkie",10,"east",-38.00345,145.0335,1
2012-05-03,"pinkie",11,"east",-38.00213,145.0611,7
2012-05-03,"pinkie",24,"east",-38.155,145.09088,5
2012-05-04,"adult",10,"east",-38.00345,145.0335,4
2012-05-04,"adult",17,"east",-38.12388,144.94052,1
2012-05-04,"adult",25,"east",-38.14808,145.03395,1
2012-05-04,"adult",46,"south",-38.29857,144.68177,1
2012-05-04,"pinkie",10,"east",-38.00345,145.0335,3
2012-05-04,"pinkie",11,"east",-38.00213,145.0611,15
2012-05-04,"pinkie",24,"east",-38.155,145.09088,1
2012-05-05,"adult",10,"east",-38.00345,145.0335,4
2012-05-05,"adult",17,"east",-38.12388,144.94052,1
2012-05-05,"pinkie",10,"east",-38.00345,145.0335,11
2012-05-05,"pinkie",11,"east",-38.00213,145.0611,9
2012-05-05,"pinkie",24,"east",-38.155,145.09088,1
2012-05-05,"pinkie",53,"north",-37.88151667,144.87495,3
2012-05-06,"adult",10,"east",-38.00345,145.0335,5
2012-05-06,"adult",17,"east",-38.12388,144.94052,3
2012-05-06,"pinkie",10,"east",-38.00345,145.0335,23
2012-05-06,"pinkie",11,"east",-38.00213,145.0611,8
2012-05-06,"pinkie",24,"east",-38.155,145.09088,3
2012-05-07,"adult",10,"east",-38.00345,145.0335,5
2012-05-07,"adult",17,"east",-38.12388,144.94052,1
2012-05-07,"pinkie",10,"east",-38.00345,145.0335,22
2012-05-07,"pinkie",11,"east",-38.00213,145.0611,10
2012-05-07,"pinkie",24,"east",-38.155,145.09088,2
2012-05-08,"adult",10,"east",-38.00345,145.0335,5
2012-05-08,"adult",27,"east",-38.16823,144.9593,1
2012-05-08,"pinkie",10,"east",-38.00345,145.0335,18
2012-05-08,"pinkie",11,"east",-38.00213,145.0611,14
2012-05-09,"adult",10,"east",-38.00345,145.0335,5
2012-05-09,"adult",17,"east",-38.12388,144.94052,2
2012-05-09,"adult",28,"south",-38.331,144.85912,1
2012-05-09,"adult",29,"south",-38.32152,144.83592,1
2012-05-09,"adult",45,"south",-38.2941,144.6841,1
2012-05-09,"adult",46,"south",-38.29857,144.68177,1
2012-05-09,"pinkie",10,"east",-38.00345,145.0335,21
2012-05-09,"pinkie",11,"east",-38.00213,145.0611,14
2012-05-10,"adult",10,"east",-38.00345,145.0335,5
2012-05-10,"pinkie",10,"east",-38.00345,145.0335,36
2012-05-10,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-11,"adult",10,"east",-38.00345,145.0335,8
2012-05-11,"pinkie",10,"east",-38.00345,145.0335,16
2012-05-11,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-12,"adult",10,"east",-38.00345,145.0335,5
2012-05-12,"adult",28,"south",-38.331,144.85912,3
2012-05-12,"adult",29,"south",-38.32152,144.83592,1
2012-05-12,"adult",46,"south",-38.29857,144.68177,1
2012-05-12,"pinkie",10,"east",-38.00345,145.0335,7
2012-05-12,"pinkie",11,"east",-38.00213,145.0611,10
2012-05-12,"pinkie",24,"east",-38.155,145.09088,1
2012-05-13,"adult",10,"east",-38.00345,145.0335,4
2012-05-13,"pinkie",10,"east",-38.00345,145.0335,11
2012-05-13,"pinkie",11,"east",-38.00213,145.0611,9
2012-05-13,"pinkie",24,"east",-38.155,145.09088,4
2012-05-14,"adult",10,"east",-38.00345,145.0335,4
2012-05-14,"pinkie",10,"east",-38.00345,145.0335,14
2012-05-14,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-14,"pinkie",24,"east",-38.155,145.09088,6
2012-05-15,"adult",10,"east",-38.00345,145.0335,5
2012-05-15,"pinkie",10,"east",-38.00345,145.0335,24
2012-05-15,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-15,"pinkie",24,"east",-38.155,145.09088,2
2012-05-16,"adult",10,"east",-38.00345,145.0335,5
2012-05-16,"pinkie",10,"east",-38.00345,145.0335,38
2012-05-16,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-16,"pinkie",24,"east",-38.155,145.09088,5
2012-05-17,"adult",10,"east",-38.00345,145.0335,4
2012-05-17,"pinkie",10,"east",-38.00345,145.0335,37
2012-05-17,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-17,"pinkie",24,"east",-38.155,145.09088,4
2012-05-18,"adult",10,"east",-38.00345,145.0335,4
2012-05-18,"pinkie",10,"east",-38.00345,145.0335,25
2012-05-18,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-18,"pinkie",24,"east",-38.155,145.09088,3
2012-05-19,"adult",10,"east",-38.00345,145.0335,4
2012-05-19,"pinkie",10,"east",-38.00345,145.0335,28
2012-05-19,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-19,"pinkie",24,"east",-38.155,145.09088,8
2012-05-20,"adult",10,"east",-38.00345,145.0335,4
2012-05-20,"pinkie",10,"east",-38.00345,145.0335,35
2012-05-20,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-20,"pinkie",24,"east",-38.155,145.09088,1
2012-05-21,"adult",10,"east",-38.00345,145.0335,4
2012-05-21,"pinkie",10,"east",-38.00345,145.0335,31
2012-05-21,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-22,"adult",10,"east",-38.00345,145.0335,5
2012-05-22,"pinkie",10,"east",-38.00345,145.0335,25
2012-05-22,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-23,"adult",10,"east",-38.00345,145.0335,6
2012-05-23,"pinkie",10,"east",-38.00345,145.0335,15
2012-05-23,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-24,"adult",10,"east",-38.00345,145.0335,4
2012-05-24,"pinkie",10,"east",-38.00345,145.0335,14
2012-05-24,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-24,"pinkie",24,"east",-38.155,145.09088,5
2012-05-25,"adult",10,"east",-38.00345,145.0335,4
2012-05-25,"pinkie",10,"east",-38.00345,145.0335,20
2012-05-25,"pinkie",11,"east",-38.00213,145.0611,9
2012-05-25,"pinkie",24,"east",-38.155,145.09088,5
2012-05-26,"adult",10,"east",-38.00345,145.0335,4
2012-05-26,"adult",11,"east",-38.00213,145.0611,1
2012-05-26,"adult",14,"east",-38.04698,145.05367,1
2012-05-26,"pinkie",10,"east",-38.00345,145.0335,8
2012-05-26,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-26,"pinkie",24,"east",-38.155,145.09088,3
2012-05-27,"adult",10,"east",-38.00345,145.0335,5
2012-05-27,"pinkie",10,"east",-38.00345,145.0335,13
2012-05-27,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-27,"pinkie",24,"east",-38.155,145.09088,6
2012-05-28,"adult",10,"east",-38.00345,145.0335,5
2012-05-28,"adult",23,"east",-38.14135,145.09135,1
2012-05-28,"pinkie",10,"east",-38.00345,145.0335,17
2012-05-28,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-28,"pinkie",24,"east",-38.155,145.09088,9
2012-05-29,"adult",10,"east",-38.00345,145.0335,4
2012-05-29,"pinkie",10,"east",-38.00345,145.0335,19
2012-05-29,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-29,"pinkie",24,"east",-38.155,145.09088,8
2012-05-30,"adult",10,"east",-38.00345,145.0335,3
2012-05-30,"pinkie",10,"east",-38.00345,145.0335,22
2012-05-30,"pinkie",11,"east",-38.00213,145.0611,12
2012-05-30,"pinkie",24,"east",-38.155,145.09088,7
2012-05-31,"adult",10,"east",-38.00345,145.0335,4
2012-05-31,"pinkie",10,"east",-38.00345,145.0335,20
2012-05-31,"pinkie",11,"east",-38.00213,145.0611,11
2012-05-31,"pinkie",24,"east",-38.155,145.09088,4
2012-06-01,"adult",10,"east",-38.00345,145.0335,4
2012-06-01,"pinkie",10,"east",-38.00345,145.0335,15
2012-06-01,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-01,"pinkie",24,"east",-38.155,145.09088,3
2012-06-02,"pinkie",10,"east",-38.00345,145.0335,11
2012-06-02,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-02,"pinkie",24,"east",-38.155,145.09088,8
2012-06-03,"pinkie",10,"east",-38.00345,145.0335,14
2012-06-03,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-03,"pinkie",24,"east",-38.155,145.09088,8
2012-06-04,"pinkie",10,"east",-38.00345,145.0335,7
2012-06-04,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-04,"pinkie",24,"east",-38.155,145.09088,10
2012-06-05,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-05,"pinkie",24,"east",-38.155,145.09088,5
2012-06-06,"pinkie",10,"east",-38.00345,145.0335,6
2012-06-06,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-06,"pinkie",24,"east",-38.155,145.09088,11
2012-06-07,"pinkie",10,"east",-38.00345,145.0335,9
2012-06-07,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-07,"pinkie",24,"east",-38.155,145.09088,4
2012-06-08,"pinkie",10,"east",-38.00345,145.0335,14
2012-06-08,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-08,"pinkie",24,"east",-38.155,145.09088,5
2012-06-09,"pinkie",10,"east",-38.00345,145.0335,11
2012-06-09,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-09,"pinkie",24,"east",-38.155,145.09088,3
2012-06-10,"pinkie",10,"east",-38.00345,145.0335,14
2012-06-10,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-11,"pinkie",10,"east",-38.00345,145.0335,20
2012-06-11,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-12,"pinkie",10,"east",-38.00345,145.0335,18
2012-06-12,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-13,"pinkie",10,"east",-38.00345,145.0335,19
2012-06-13,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-14,"pinkie",10,"east",-38.00345,145.0335,18
2012-06-14,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-14,"pinkie",24,"east",-38.155,145.09088,3
2012-06-15,"pinkie",10,"east",-38.00345,145.0335,18
2012-06-15,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-15,"pinkie",24,"east",-38.155,145.09088,8
2012-06-16,"adult",36,"west",-38.08647,144.62853,4
2012-06-16,"pinkie",10,"east",-38.00345,145.0335,16
2012-06-16,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-16,"pinkie",24,"east",-38.155,145.09088,6
2012-06-17,"adult",36,"west",-38.08647,144.62853,4
2012-06-17,"pinkie",10,"east",-38.00345,145.0335,6
2012-06-17,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-18,"adult",36,"west",-38.08647,144.62853,10
2012-06-18,"pinkie",10,"east",-38.00345,145.0335,16
2012-06-18,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-18,"pinkie",24,"east",-38.155,145.09088,5
2012-06-19,"adult",36,"west",-38.08647,144.62853,9
2012-06-19,"pinkie",10,"east",-38.00345,145.0335,13
2012-06-19,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-19,"pinkie",24,"east",-38.155,145.09088,9
2012-06-20,"adult",36,"west",-38.08647,144.62853,3
2012-06-20,"pinkie",10,"east",-38.00345,145.0335,7
2012-06-20,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-20,"pinkie",24,"east",-38.155,145.09088,5
2012-06-21,"adult",36,"west",-38.08647,144.62853,2
2012-06-21,"pinkie",10,"east",-38.00345,145.0335,8
2012-06-21,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-21,"pinkie",24,"east",-38.155,145.09088,6
2012-06-22,"adult",36,"west",-38.08647,144.62853,4
2012-06-22,"pinkie",10,"east",-38.00345,145.0335,9
2012-06-22,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-22,"pinkie",24,"east",-38.155,145.09088,11
2012-06-23,"adult",36,"west",-38.08647,144.62853,4
2012-06-23,"pinkie",10,"east",-38.00345,145.0335,6
2012-06-23,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-23,"pinkie",24,"east",-38.155,145.09088,6
2012-06-24,"adult",36,"west",-38.08647,144.62853,5
2012-06-24,"pinkie",10,"east",-38.00345,145.0335,12
2012-06-24,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-25,"adult",34,"south",-38.172066,144.72511,1
2012-06-25,"adult",36,"west",-38.08647,144.62853,9
2012-06-25,"pinkie",10,"east",-38.00345,145.0335,8
2012-06-25,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-26,"adult",36,"west",-38.08647,144.62853,9
2012-06-26,"pinkie",10,"east",-38.00345,145.0335,17
2012-06-26,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-27,"adult",36,"west",-38.08647,144.62853,9
2012-06-27,"pinkie",10,"east",-38.00345,145.0335,22
2012-06-27,"pinkie",11,"east",-38.00213,145.0611,11
2012-06-28,"adult",36,"west",-38.08647,144.62853,5
2012-06-28,"pinkie",10,"east",-38.00345,145.0335,12
2012-06-28,"pinkie",11,"east",-38.00213,145.0611,12
2012-06-29,"adult",36,"west",-38.08647,144.62853,1
2012-06-29,"pinkie",10,"east",-38.00345,145.0335,4
2012-06-29,"pinkie",11,"east",-38.00213,145.0611,10
2012-06-30,"adult",36,"west",-38.08647,144.62853,2
2012-06-30,"pinkie",10,"east",-38.00345,145.0335,11
2012-06-30,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-01,"adult",36,"west",-38.08647,144.62853,5
2012-07-01,"pinkie",10,"east",-38.00345,145.0335,16
2012-07-01,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-02,"adult",36,"west",-38.08647,144.62853,4
2012-07-02,"pinkie",10,"east",-38.00345,145.0335,3
2012-07-02,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-03,"adult",36,"west",-38.08647,144.62853,11
2012-07-03,"pinkie",10,"east",-38.00345,145.0335,15
2012-07-03,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-04,"adult",36,"west",-38.08647,144.62853,10
2012-07-04,"pinkie",10,"east",-38.00345,145.0335,15
2012-07-04,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-05,"adult",36,"west",-38.08647,144.62853,10
2012-07-05,"pinkie",10,"east",-38.00345,145.0335,20
2012-07-05,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-06,"adult",36,"west",-38.08647,144.62853,10
2012-07-06,"pinkie",10,"east",-38.00345,145.0335,22
2012-07-06,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-07,"adult",36,"west",-38.08647,144.62853,8
2012-07-07,"pinkie",10,"east",-38.00345,145.0335,20
2012-07-07,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-08,"adult",36,"west",-38.08647,144.62853,7
2012-07-08,"pinkie",10,"east",-38.00345,145.0335,18
2012-07-08,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-09,"adult",36,"west",-38.08647,144.62853,9
2012-07-09,"pinkie",10,"east",-38.00345,145.0335,14
2012-07-09,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-10,"adult",36,"west",-38.08647,144.62853,2
2012-07-10,"pinkie",10,"east",-38.00345,145.0335,19
2012-07-10,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-11,"adult",36,"west",-38.08647,144.62853,2
2012-07-11,"pinkie",10,"east",-38.00345,145.0335,22
2012-07-11,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-12,"adult",36,"west",-38.08647,144.62853,6
2012-07-12,"pinkie",10,"east",-38.00345,145.0335,26
2012-07-12,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-13,"adult",36,"west",-38.08647,144.62853,9
2012-07-13,"pinkie",10,"east",-38.00345,145.0335,25
2012-07-13,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-14,"adult",36,"west",-38.08647,144.62853,4
2012-07-14,"pinkie",10,"east",-38.00345,145.0335,19
2012-07-14,"pinkie",11,"east",-38.00213,145.0611,10
2012-07-15,"pinkie",10,"east",-38.00345,145.0335,8
2012-07-15,"pinkie",11,"east",-38.00213,145.0611,10
2012-07-16,"adult",36,"west",-38.08647,144.62853,3
2012-07-16,"pinkie",10,"east",-38.00345,145.0335,18
2012-07-16,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-17,"adult",36,"west",-38.08647,144.62853,1
2012-07-17,"pinkie",10,"east",-38.00345,145.0335,10
2012-07-17,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-18,"pinkie",10,"east",-38.00345,145.0335,11
2012-07-18,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-19,"adult",36,"west",-38.08647,144.62853,2
2012-07-19,"pinkie",10,"east",-38.00345,145.0335,16
2012-07-19,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-20,"adult",36,"west",-38.08647,144.62853,8
2012-07-20,"pinkie",10,"east",-38.00345,145.0335,17
2012-07-20,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-21,"adult",36,"west",-38.08647,144.62853,9
2012-07-21,"pinkie",10,"east",-38.00345,145.0335,20
2012-07-21,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-22,"adult",36,"west",-38.08647,144.62853,5
2012-07-22,"pinkie",10,"east",-38.00345,145.0335,19
2012-07-22,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-23,"adult",36,"west",-38.08647,144.62853,7
2012-07-23,"pinkie",10,"east",-38.00345,145.0335,25
2012-07-23,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-24,"adult",36,"west",-38.08647,144.62853,4
2012-07-24,"pinkie",10,"east",-38.00345,145.0335,22
2012-07-24,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-25,"pinkie",10,"east",-38.00345,145.0335,19
2012-07-25,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-26,"pinkie",10,"east",-38.00345,145.0335,8
2012-07-26,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-27,"pinkie",10,"east",-38.00345,145.0335,18
2012-07-27,"pinkie",11,"east",-38.00213,145.0611,10
2012-07-28,"pinkie",10,"east",-38.00345,145.0335,7
2012-07-28,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-29,"pinkie",10,"east",-38.00345,145.0335,11
2012-07-29,"pinkie",11,"east",-38.00213,145.0611,11
2012-07-30,"pinkie",10,"east",-38.00345,145.0335,10
2012-07-30,"pinkie",11,"east",-38.00213,145.0611,12
2012-07-31,"adult",36,"west",-38.08647,144.62853,4
2012-07-31,"pinkie",10,"east",-38.00345,145.0335,24
2012-07-31,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-01,"pinkie",10,"east",-38.00345,145.0335,23
2012-08-01,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-02,"pinkie",10,"east",-38.00345,145.0335,17
2012-08-02,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-03,"adult",36,"west",-38.08647,144.62853,3
2012-08-03,"pinkie",10,"east",-38.00345,145.0335,17
2012-08-03,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-04,"adult",36,"west",-38.08647,144.62853,1
2012-08-04,"pinkie",10,"east",-38.00345,145.0335,17
2012-08-04,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-05,"pinkie",10,"east",-38.00345,145.0335,2
2012-08-05,"pinkie",11,"east",-38.00213,145.0611,10
2012-08-06,"pinkie",10,"east",-38.00345,145.0335,5
2012-08-06,"pinkie",11,"east",-38.00213,145.0611,10
2012-08-07,"pinkie",10,"east",-38.00345,145.0335,12
2012-08-07,"pinkie",11,"east",-38.00213,145.0611,10
2012-08-08,"pinkie",10,"east",-38.00345,145.0335,6
2012-08-08,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-09,"pinkie",10,"east",-38.00345,145.0335,1
2012-08-09,"pinkie",11,"east",-38.00213,145.0611,8
2012-08-10,"pinkie",1,"north",-37.87702,144.93997,1
2012-08-10,"pinkie",10,"east",-38.00345,145.0335,3
2012-08-11,"pinkie",10,"east",-38.00345,145.0335,29
2012-08-11,"pinkie",11,"east",-38.00213,145.0611,7
2012-08-12,"pinkie",10,"east",-38.00345,145.0335,38
2012-08-12,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-13,"pinkie",10,"east",-38.00345,145.0335,25
2012-08-13,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-14,"pinkie",10,"east",-38.00345,145.0335,19
2012-08-14,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-15,"pinkie",10,"east",-38.00345,145.0335,12
2012-08-15,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-16,"pinkie",10,"east",-38.00345,145.0335,14
2012-08-16,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-17,"pinkie",10,"east",-38.00345,145.0335,19
2012-08-17,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-17,"pinkie",24,"east",-38.155,145.09088,4
2012-08-18,"pinkie",10,"east",-38.00345,145.0335,5
2012-08-18,"pinkie",11,"east",-38.00213,145.0611,8
2012-08-18,"pinkie",24,"east",-38.155,145.09088,5
2012-08-19,"pinkie",10,"east",-38.00345,145.0335,17
2012-08-19,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-19,"pinkie",24,"east",-38.155,145.09088,9
2012-08-20,"pinkie",10,"east",-38.00345,145.0335,11
2012-08-20,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-21,"pinkie",10,"east",-38.00345,145.0335,16
2012-08-21,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-21,"pinkie",24,"east",-38.155,145.09088,4
2012-08-22,"pinkie",10,"east",-38.00345,145.0335,19
2012-08-22,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-22,"pinkie",24,"east",-38.155,145.09088,5
2012-08-23,"pinkie",10,"east",-38.00345,145.0335,16
2012-08-23,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-23,"pinkie",24,"east",-38.155,145.09088,4
2012-08-24,"pinkie",10,"east",-38.00345,145.0335,3
2012-08-24,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-25,"pinkie",10,"east",-38.00345,145.0335,5
2012-08-25,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-26,"pinkie",10,"east",-38.00345,145.0335,8
2012-08-26,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-26,"pinkie",24,"east",-38.155,145.09088,4
2012-08-27,"pinkie",10,"east",-38.00345,145.0335,18
2012-08-27,"pinkie",11,"east",-38.00213,145.0611,10
2012-08-27,"pinkie",24,"east",-38.155,145.09088,4
2012-08-28,"pinkie",10,"east",-38.00345,145.0335,12
2012-08-28,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-28,"pinkie",24,"east",-38.155,145.09088,1
2012-08-29,"pinkie",10,"east",-38.00345,145.0335,11
2012-08-29,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-29,"pinkie",24,"east",-38.155,145.09088,2
2012-08-30,"pinkie",10,"east",-38.00345,145.0335,3
2012-08-30,"pinkie",11,"east",-38.00213,145.0611,11
2012-08-31,"pinkie",10,"east",-38.00345,145.0335,8
2012-08-31,"pinkie",11,"east",-38.00213,145.0611,12
2012-08-31,"pinkie",24,"east",-38.155,145.09088,8
2012-09-01,"pinkie",10,"east",-38.00345,145.0335,23
2012-09-01,"pinkie",11,"east",-38.00213,145.0611,12
2012-09-01,"pinkie",24,"east",-38.155,145.09088,11
2012-09-02,"adult",28,"south",-38.331,144.85912,1
2012-09-02,"adult",42,"south",-38.2806,144.67943,1
2012-09-02,"pinkie",10,"east",-38.00345,145.0335,26
2012-09-02,"pinkie",11,"east",-38.00213,145.0611,12
2012-09-02,"pinkie",24,"east",-38.155,145.09088,5
2012-09-03,"pinkie",10,"east",-38.00345,145.0335,30
2012-09-03,"pinkie",11,"east",-38.00213,145.0611,12
2012-09-03,"pinkie",24,"east",-38.155,145.09088,10
2012-09-04,"pinkie",10,"east",-38.00345,145.0335,24
2012-09-04,"pinkie",11,"east",-38.00213,145.0611,11
2012-09-04,"pinkie",24,"east",-38.155,145.09088,3
2012-09-05,"pinkie",10,"east",-38.00345,145.0335,6
2012-09-05,"pinkie",11,"east",-38.00213,145.0611,12
2012-09-06,"pinkie",10,"east",-38.00345,145.0335,11
2012-09-06,"pinkie",11,"east",-38.00213,145.0611,12
2012-09-06,"pinkie",24,"east",-38.155,145.09088,2
2012-09-07,"pinkie",10,"east",-38.00345,145.0335,5
2012-09-07,"pinkie",11,"east",-38.00213,145.0611,11
2012-09-08,"pinkie",10,"east",-38.00345,145.0335,3
2012-09-08,"pinkie",11,"east",-38.00213,145.0611,14
2012-09-09,"pinkie",10,"east",-38.00345,145.0335,7
2012-09-09,"pinkie",11,"east",-38.00213,145.0611,19
2012-09-09,"pinkie",24,"east",-38.155,145.09088,5
2012-09-10,"pinkie",10,"east",-38.00345,145.0335,9
2012-09-10,"pinkie",11,"east",-38.00213,145.0611,19
2012-09-10,"pinkie",24,"east",-38.155,145.09088,7
2012-09-11,"pinkie",10,"east",-38.00345,145.0335,7
2012-09-11,"pinkie",11,"east",-38.00213,145.0611,26
2012-09-11,"pinkie",24,"east",-38.155,145.09088,10
2012-09-12,"pinkie",10,"east",-38.00345,145.0335,3
2012-09-12,"pinkie",11,"east",-38.00213,145.0611,16
2012-09-12,"pinkie",24,"east",-38.155,145.09088,3
2012-09-13,"pinkie",10,"east",-38.00345,145.0335,1
2012-09-13,"pinkie",11,"east",-38.00213,145.0611,10
2012-09-13,"pinkie",24,"east",-38.155,145.09088,1
2012-09-14,"pinkie",10,"east",-38.00345,145.0335,1
2012-09-14,"pinkie",11,"east",-38.00213,145.0611,19
2012-09-14,"pinkie",24,"east",-38.155,145.09088,1
2012-09-15,"pinkie",10,"east",-38.00345,145.0335,2
2012-09-15,"pinkie",11,"east",-38.00213,145.0611,27
2012-09-15,"pinkie",24,"east",-38.155,145.09088,2
2012-09-16,"pinkie",10,"east",-38.00345,145.0335,6
2012-09-16,"pinkie",11,"east",-38.00213,145.0611,24
2012-09-16,"pinkie",24,"east",-38.155,145.09088,3
2012-09-17,"pinkie",10,"east",-38.00345,145.0335,7
2012-09-17,"pinkie",11,"east",-38.00213,145.0611,23
2012-09-17,"pinkie",24,"east",-38.155,145.09088,5
2012-09-18,"pinkie",10,"east",-38.00345,145.0335,4
2012-09-18,"pinkie",11,"east",-38.00213,145.0611,23
2012-09-18,"pinkie",24,"east",-38.155,145.09088,2
2012-09-19,"pinkie",10,"east",-38.00345,145.0335,3
2012-09-19,"pinkie",11,"east",-38.00213,145.0611,22
